,bought,buy_price,stop_loss,sold,sell_price,stoped
52,2018-10-09 01:04:00+00:00,6668.373293993962,6635.577858658184,2018-10-09 08:16:00+00:00,6635.577858658184,True
53,2018-10-09 12:06:00+00:00,6639.006966868303,6606.263016334431,2018-10-09 19:20:00+00:00,6674.759860392474,False
54,2018-10-10 00:06:00+00:00,6655.250494895167,6626.830295202522,2018-10-10 03:06:00+00:00,6626.830295202522,True
55,2018-10-10 14:06:00+00:00,6598.434568593944,6555.361124207275,2018-10-11 01:01:00+00:00,6555.361124207275,True
56,2018-10-11 13:17:00+00:00,6250.144051903951,6147.304679057231,2018-10-11 17:26:00+00:00,6330.073051112308,False
57,2018-10-12 08:14:00+00:00,6325.495828315731,6247.732884976282,2018-10-12 15:50:00+00:00,6352.144275175009,False
58,2018-10-13 02:17:00+00:00,6314.3837509374325,6263.383893932873,2018-10-13 09:24:00+00:00,6331.814444379974,False
59,2018-10-13 12:06:00+00:00,6323.852301318613,6286.879086530965,2018-10-13 14:53:00+00:00,6337.9109743463205,False
60,2018-10-14 00:09:00+00:00,6327.278426191356,6295.128153262745,2018-10-14 04:16:00+00:00,6413.452813809624,False
61,2018-10-14 14:37:00+00:00,6360.054167706487,6331.238857685084,2018-10-14 23:33:00+00:00,6331.238857685084,True
62,2018-10-15 00:16:00+00:00,6317.562366649561,6262.895342399672,2018-10-20 06:39:00+00:00,6592.801152107173,False
63,2018-10-20 12:06:00+00:00,6588.09302603081,6554.331612277716,2018-10-20 14:06:00+00:00,6607.556135284009,False
64,2018-10-21 02:10:00+00:00,6618.131597610869,6591.628547032881,2018-10-21 22:20:00+00:00,6591.628547032881,True
65,2018-10-22 00:06:00+00:00,6581.49497446963,6551.278212457036,2018-10-22 13:14:00+00:00,6551.278212457036,True
66,2018-10-23 00:24:00+00:00,6570.139254361891,6532.242849179245,2018-10-23 10:49:00+00:00,6532.242849179245,True
67,2018-10-23 12:15:00+00:00,6535.482610815159,6496.328910919743,2018-10-23 19:37:00+00:00,6580.136723191079,False
68,2018-10-24 00:06:00+00:00,6550.242814771878,6521.256154920163,2018-10-25 01:55:00+00:00,6521.256154920163,True
69,2018-10-25 14:29:00+00:00,6557.887604862139,6521.864481108805,2018-10-26 07:23:00+00:00,6521.864481108805,True
70,2018-10-26 12:08:00+00:00,6551.77221620767,6524.681477728591,2018-10-26 14:11:00+00:00,6524.681477728591,True
71,2018-10-27 01:23:00+00:00,6537.033440359883,6512.69827198379,2018-10-27 14:17:00+00:00,6512.69827198379,True
72,2018-10-28 00:29:00+00:00,6499.608991956471,6468.0718169739475,2018-10-28 05:41:00+00:00,6510.583827119428,False
73,2018-10-28 14:06:00+00:00,6504.4759872830855,6480.305478559692,2018-10-28 18:03:00+00:00,6480.305478559692,True
74,2018-10-29 00:35:00+00:00,6486.2602937957645,6456.4535404937615,2018-10-29 11:21:00+00:00,6456.4535404937615,True
75,2018-10-29 12:21:00+00:00,6396.009654090786,6330.272703494276,2018-10-29 20:50:00+00:00,6330.272703494276,True
76,2018-10-30 08:22:00+00:00,6358.182389611182,6311.929497404929,2018-10-31 13:47:00+00:00,6311.929497404929,True
77,2018-11-01 00:22:00+00:00,6365.598209283375,6323.429271102249,2018-11-01 21:55:00+00:00,6437.547541368288,False
78,2018-11-02 02:32:00+00:00,6440.381110747365,6419.512803387967,2018-11-02 07:14:00+00:00,6419.512803387967,True
79,2018-11-02 12:47:00+00:00,6407.298719304228,6379.336383164727,2018-11-03 09:28:00+00:00,6379.336383164727,True
80,2018-11-03 13:18:00+00:00,6358.01209966058,6321.8086851555,2018-11-03 20:07:00+00:00,6386.628473435176,False
81,2018-11-04 00:08:00+00:00,6382.21459438509,6356.0741507802995,2018-11-04 06:20:00+00:00,6410.255337586172,False
82,2018-11-04 12:06:00+00:00,6402.8236556958,6381.481857326592,2018-11-05 13:34:00+00:00,6494.16172346896,False
83,2018-11-06 01:03:00+00:00,6457.711340399744,6429.658279929581,2018-11-07 00:16:00+00:00,6540.007014705081,False
84,2018-11-07 14:08:00+00:00,6572.797127947504,6548.296613022494,2018-11-07 16:06:00+00:00,6548.296613022494,True
85,2018-11-08 00:58:00+00:00,6576.2523625149415,6552.401530650162,2018-11-08 02:51:00+00:00,6552.401530650162,True
86,2018-11-08 14:06:00+00:00,6550.043102081721,6520.217372324245,2018-11-08 16:06:00+00:00,6520.217372324245,True
87,2018-11-09 08:41:00+00:00,6491.699882216208,6457.249304566802,2018-11-09 10:36:00+00:00,6457.249304566802,True
88,2018-11-09 13:35:00+00:00,6415.177337805093,6367.864795297279,2018-11-09 18:11:00+00:00,6440.371670758607,False
89,2018-11-10 04:06:00+00:00,6433.918598241854,6396.0168199734735,2018-11-10 17:18:00+00:00,6474.341745172932,False
90,2018-11-11 02:06:00+00:00,6442.330516944501,6419.1949690340325,2018-11-11 10:08:00+00:00,6419.1949690340325,True
91,2018-11-11 15:37:00+00:00,6397.436934548858,6371.533235922183,2018-11-11 23:51:00+00:00,6455.1715895187535,False
92,2018-11-12 04:20:00+00:00,6452.667424461083,6416.792942535495,2018-11-13 01:37:00+00:00,6416.792942535495,True
93,2018-11-13 14:29:00+00:00,6441.405231283382,6403.2657091326255,2018-11-14 10:23:00+00:00,6403.2657091326255,True
94,2018-11-14 12:51:00+00:00,6368.919210149606,6300.2273611306755,2018-11-14 14:55:00+00:00,6300.2273611306755,True
95,2018-11-15 01:50:00+00:00,5828.3495869459875,5610.624483327184,2018-11-15 10:14:00+00:00,5610.624483327184,True
96,2018-11-15 14:43:00+00:00,5535.646658066909,5350.507093340305,2018-11-15 17:03:00+00:00,5743.422574636412,False
97,2018-11-16 00:39:00+00:00,5713.344654554996,5525.229516888591,2018-11-16 14:36:00+00:00,5672.805578935476,False
98,2018-11-17 00:06:00+00:00,5633.218038514786,5533.835344076145,2018-11-17 07:59:00+00:00,5634.511949042519,False
99,2018-11-17 12:08:00+00:00,5612.45835242606,5542.26146642267,2018-11-17 16:59:00+00:00,5636.639029115324,False
100,2018-11-18 04:06:00+00:00,5670.42396734838,5632.469910208063,2018-11-18 10:43:00+00:00,5632.469910208063,True
101,2018-11-18 13:54:00+00:00,5626.692202761789,5584.843888128275,2018-11-19 01:09:00+00:00,5584.843888128275,True
102,2018-11-19 13:08:00+00:00,5289.6840323046345,5146.717675430304,2018-11-19 16:14:00+00:00,5146.717675430304,True
103,2018-11-20 04:39:00+00:00,4920.277647088448,4789.051032372147,2018-11-20 06:36:00+00:00,4789.051032372147,True
104,2018-11-20 16:13:00+00:00,4845.10540072985,4657.032349211324,2018-11-20 19:50:00+00:00,4657.032349211324,True
105,2018-11-21 01:20:00+00:00,4422.116877729331,4201.388357627224,2018-11-21 08:47:00+00:00,4746.591131899662,False
106,2018-11-21 13:51:00+00:00,4600.498511861857,4408.746078537533,2018-11-21 16:02:00+00:00,4659.55247289997,False
107,2018-11-22 00:11:00+00:00,4654.1463631823535,4494.161924880794,2018-11-22 13:03:00+00:00,4494.161924880794,True
108,2018-11-23 01:13:00+00:00,4302.225175661002,4172.069078924189,2018-11-23 09:00:00+00:00,4444.660893494731,False
109,2018-11-23 12:32:00+00:00,4364.798344689024,4227.56915211477,2018-11-23 14:55:00+00:00,4426.7707986884125,False
110,2018-11-24 02:14:00+00:00,4485.2347787623,4393.344616953103,2018-11-24 05:42:00+00:00,4393.344616953103,True
111,2018-11-24 12:15:00+00:00,4357.844442275349,4272.038113500188,2018-11-24 19:45:00+00:00,4272.038113500188,True
112,2018-11-25 00:40:00+00:00,3877.3685687553993,3728.0364941075945,2018-11-25 10:02:00+00:00,3728.0364941075945,True
113,2018-11-25 14:06:00+00:00,3949.5004326637436,3792.6204782452073,2018-11-25 21:47:00+00:00,4193.090789217625,False
114,2018-11-26 01:21:00+00:00,4081.804297625208,3934.4841752931593,2018-11-26 13:53:00+00:00,3934.4841752931593,True
115,2018-11-27 01:28:00+00:00,3804.9041586411904,3639.5673169405845,2018-11-27 05:12:00+00:00,3874.194639049203,False
116,2018-11-27 15:09:00+00:00,3785.4101296783124,3646.279919125435,2018-11-27 22:41:00+00:00,3901.5984730851633,False
117,2018-11-28 04:09:00+00:00,3916.368120817082,3827.478320596989,2018-11-28 07:57:00+00:00,4116.95394219974,False
118,2018-11-28 12:06:00+00:00,4076.626528204098,3992.1399905872204,2018-11-28 19:12:00+00:00,4360.804648734022,False
119,2018-11-29 00:14:00+00:00,4255.603188418344,4145.521528923495,2018-11-29 02:24:00+00:00,4145.521528923495,True
120,2018-11-29 12:12:00+00:00,4376.619570229775,4282.68991295053,2018-11-29 15:15:00+00:00,4282.68991295053,True
121,2018-11-30 00:10:00+00:00,4264.501619205015,4134.594041131608,2018-11-30 10:16:00+00:00,4134.594041131608,True
122,2018-11-30 12:33:00+00:00,3976.0714766032606,3841.4022857174537,2018-11-30 16:50:00+00:00,4057.814553816136,False
123,2018-12-01 00:11:00+00:00,4015.495426378534,3897.3234760010396,2018-12-01 10:50:00+00:00,4171.172562432521,False
124,2018-12-01 18:50:00+00:00,4250.147251142947,4161.596564674471,2018-12-02 05:02:00+00:00,4161.596564674471,True
125,2018-12-02 12:20:00+00:00,4135.808091394807,4039.6196503086176,2018-12-03 02:13:00+00:00,4039.6196503086176,True
126,2018-12-03 14:45:00+00:00,4008.5377176983957,3928.856505166657,2018-12-03 16:51:00+00:00,3928.856505166657,True
127,2018-12-04 00:10:00+00:00,3865.810415490244,3767.9371259367363,2018-12-04 06:52:00+00:00,4002.152501080279,False
128,2018-12-04 12:25:00+00:00,3980.56942497572,3867.6425083049457,2018-12-04 15:00:00+00:00,4050.4851603534994,False
129,2018-12-05 01:16:00+00:00,3935.8099193506214,3846.980312356421,2018-12-05 07:44:00+00:00,3846.980312356421,True
130,2018-12-05 14:06:00+00:00,3885.514848238633,3812.353110467149,2018-12-05 16:18:00+00:00,3812.353110467149,True
131,2018-12-06 02:14:00+00:00,3772.4998348301083,3701.1982756317075,2018-12-06 05:03:00+00:00,3701.1982756317075,True
132,2018-12-06 12:34:00+00:00,3803.3025135633025,3685.9526803339695,2018-12-06 14:38:00+00:00,3685.9526803339695,True
133,2018-12-07 00:10:00+00:00,3463.7830682546487,3351.4395073846376,2018-12-07 02:57:00+00:00,3351.4395073846376,True
134,2018-12-07 15:47:00+00:00,3378.8415021208893,3282.2216244748847,2018-12-07 17:51:00+00:00,3282.2216244748847,True
135,2018-12-08 02:10:00+00:00,3438.362284669129,3310.062417107889,2018-12-08 13:45:00+00:00,3310.062417107889,True
136,2018-12-09 03:37:00+00:00,3416.452803122048,3297.5805189703938,2018-12-09 14:03:00+00:00,3509.5640683535803,False
137,2018-12-10 02:12:00+00:00,3564.738354866569,3495.0496792309477,2018-12-10 06:12:00+00:00,3495.0496792309477,True
138,2018-12-10 12:06:00+00:00,3509.8296567671514,3431.7340727645833,2018-12-10 15:01:00+00:00,3431.7340727645833,True
139,2018-12-11 00:06:00+00:00,3426.019228061551,3347.8341748064804,2018-12-11 05:42:00+00:00,3448.5970817490893,False
140,2018-12-11 12:10:00+00:00,3368.4796099873947,3308.173412628567,2018-12-11 21:02:00+00:00,3395.7669914606518,False
141,2018-12-12 00:06:00+00:00,3366.584991836613,3314.9611834483485,2018-12-12 10:23:00+00:00,3445.9054686810896,False
142,2018-12-12 12:06:00+00:00,3434.911554541896,3395.3352761318342,2018-12-13 01:24:00+00:00,3395.3352761318342,True
143,2018-12-13 14:51:00+00:00,3409.952735871888,3363.694657380496,2018-12-13 19:34:00+00:00,3363.694657380496,True
144,2018-12-14 00:14:00+00:00,3279.759475606335,3211.556543313336,2018-12-14 04:58:00+00:00,3305.3250680290193,False
145,2018-12-14 13:52:00+00:00,3271.315405663682,3214.0281787123563,2018-12-14 16:20:00+00:00,3214.0281787123563,True
146,2018-12-15 02:18:00+00:00,3225.1907621995224,3171.700114972221,2018-12-15 10:15:00+00:00,3171.700114972221,True
147,2018-12-15 12:32:00+00:00,3194.2102199281694,3146.7578198443966,2018-12-15 20:45:00+00:00,3220.9910074959926,False
148,2018-12-16 01:30:00+00:00,3209.975920003457,3170.1212122654215,2018-12-16 03:36:00+00:00,3267.115939646759,False
149,2018-12-16 12:45:00+00:00,3264.63209233623,3229.6581662599465,2018-12-16 14:51:00+00:00,3229.6581662599465,True
150,2018-12-17 02:06:00+00:00,3228.356624331327,3192.831483729621,2018-12-17 06:15:00+00:00,3263.4895414630264,False
151,2018-12-17 21:10:00+00:00,3521.2926779781947,3470.684562539522,2018-12-18 08:32:00+00:00,3470.684562539522,True
152,2018-12-18 12:07:00+00:00,3480.7203312646543,3412.162024003042,2018-12-18 23:17:00+00:00,3661.6107580694406,False
153,2018-12-19 00:06:00+00:00,3643.385072510152,3584.5167797484346,2018-12-19 11:34:00+00:00,3817.9212176593933,False
154,2018-12-19 12:06:00+00:00,3809.575971546014,3761.6992091623615,2018-12-19 14:32:00+00:00,3761.6992091623615,True
155,2018-12-20 00:07:00+00:00,3647.320897996443,3564.1960902835845,2018-12-21 01:52:00+00:00,4124.72316407552,False
156,2018-12-21 12:06:00+00:00,3985.098463603224,3871.271312746172,2018-12-21 19:32:00+00:00,3871.271312746172,True
157,2018-12-22 01:04:00+00:00,3817.433303130424,3715.133061070641,2018-12-23 00:54:00+00:00,3979.787862394648,False
158,2018-12-23 12:14:00+00:00,3990.172860651581,3931.13753972926,2018-12-23 15:00:00+00:00,3931.13753972926,True
159,2018-12-24 02:06:00+00:00,4133.792383438393,4058.9088234347073,2018-12-24 15:56:00+00:00,4058.9088234347073,True
160,2018-12-25 00:16:00+00:00,3975.2321287460736,3872.483540721206,2018-12-25 02:21:00+00:00,3872.483540721206,True
161,2018-12-25 14:17:00+00:00,3709.037192813492,3598.237946731257,2018-12-25 20:22:00+00:00,3777.4139559752016,False
162,2018-12-26 02:06:00+00:00,3788.7370102467335,3689.674614076407,2018-12-26 10:00:00+00:00,3689.674614076407,True
163,2018-12-26 14:06:00+00:00,3730.261145774417,3658.2402107858666,2018-12-26 22:19:00+00:00,3796.047273553105,False
164,2018-12-27 00:06:00+00:00,3768.0206221187773,3705.407888726127,2018-12-27 02:07:00+00:00,3705.407888726127,True
165,2018-12-27 14:06:00+00:00,3725.9379723445622,3669.351685572417,2018-12-27 19:05:00+00:00,3669.351685572417,True
166,2018-12-28 06:43:00+00:00,3551.596470034145,3482.411097273934,2018-12-28 09:01:00+00:00,3594.261235884821,False
167,2018-12-28 12:06:00+00:00,3591.920770650465,3532.985652516376,2018-12-28 19:06:00+00:00,3878.579229160009,False
168,2018-12-29 02:06:00+00:00,3847.829829725118,3764.127097327525,2018-12-29 10:26:00+00:00,3764.127097327525,True
169,2018-12-29 12:06:00+00:00,3799.280672410582,3719.428278585959,2018-12-29 23:45:00+00:00,3719.428278585959,True
170,2018-12-30 07:14:00+00:00,3723.109051152992,3634.7697282443137,2018-12-30 09:24:00+00:00,3817.673788525057,False
171,2018-12-30 12:15:00+00:00,3779.7359864836435,3698.439567928139,2018-12-31 11:11:00+00:00,3698.439567928139,True
172,2018-12-31 15:03:00+00:00,3722.5626504046136,3653.5988656711115,2018-12-31 19:45:00+00:00,3653.5988656711115,True
173,2019-01-01 02:28:00+00:00,3677.0373598433,3616.692923250623,2019-01-01 08:28:00+00:00,3727.8410074405447,False
174,2019-01-01 12:35:00+00:00,3706.751813904554,3660.459746226789,2019-01-01 18:34:00+00:00,3660.459746226789,True
175,2019-01-02 00:21:00+00:00,3780.4077845021047,3726.20279859835,2019-01-02 13:07:00+00:00,3807.115370782093,False
176,2019-01-03 00:25:00+00:00,3852.251323072541,3820.0793745660517,2019-01-03 05:23:00+00:00,3820.0793745660517,True
177,2019-01-03 14:06:00+00:00,3809.0447441618735,3769.814926684683,2019-01-03 16:22:00+00:00,3769.814926684683,True
178,2019-01-04 00:06:00+00:00,3753.8773791507506,3708.9362374764205,2019-01-04 06:33:00+00:00,3796.508508819434,False
179,2019-01-04 12:13:00+00:00,3748.3632996135148,3709.8435337773276,2019-01-04 14:43:00+00:00,3709.8435337773276,True
180,2019-01-05 00:06:00+00:00,3790.64271054459,3754.639851185254,2019-01-05 05:52:00+00:00,3837.8696097131897,False
181,2019-01-05 13:02:00+00:00,3796.1552903772545,3759.494962498376,2019-01-05 22:10:00+00:00,3759.494962498376,True
182,2019-01-06 01:58:00+00:00,3762.297055782222,3713.2186266661115,2019-01-06 15:10:00+00:00,3822.387381538485,False
183,2019-01-07 01:14:00+00:00,3989.5538380808757,3911.0342124308822,2019-01-08 13:42:00+00:00,4023.3604403798554,False
184,2019-01-09 00:52:00+00:00,3948.5480781781016,3877.195952535939,2019-01-10 06:32:00+00:00,3877.195952535939,True
185,2019-01-10 16:08:00+00:00,3690.588599755076,3600.630789649896,2019-01-10 18:06:00+00:00,3600.630789649896,True
186,2019-01-11 04:21:00+00:00,3560.2799558113566,3464.4000566805444,2019-01-11 08:46:00+00:00,3632.428215636719,False
187,2019-01-11 12:08:00+00:00,3584.286695760017,3506.7147590753175,2019-01-11 23:33:00+00:00,3506.7147590753175,True
188,2019-01-12 01:14:00+00:00,3585.552010174807,3454.0926784422977,2019-01-12 22:31:00+00:00,3608.745492651149,False
189,2019-01-13 00:06:00+00:00,3582.218528126843,3514.057388587017,2019-01-13 04:00:00+00:00,3595.1218618193143,False
190,2019-01-13 12:08:00+00:00,3583.88796448385,3541.146066009763,2019-01-13 16:02:00+00:00,3541.146066009763,True
191,2019-01-14 08:12:00+00:00,3508.429859235648,3450.7409805909165,2019-01-14 15:33:00+00:00,3537.5716850571025,False
192,2019-01-15 02:11:00+00:00,3633.202841318668,3576.5926020718143,2019-01-15 20:33:00+00:00,3576.5926020718143,True
193,2019-01-16 00:13:00+00:00,3546.096731620404,3482.281907712659,2019-01-16 08:50:00+00:00,3598.9730841746336,False
194,2019-01-16 13:51:00+00:00,3582.669228689532,3542.170117845303,2019-01-17 10:13:00+00:00,3542.170117845303,True
195,2019-01-17 12:34:00+00:00,3568.5616382895123,3524.7047592260487,2019-01-17 16:09:00+00:00,3628.9502906347,False
196,2019-01-18 00:15:00+00:00,3609.9055087874176,3579.8586590838436,2019-01-18 12:30:00+00:00,3579.8586590838436,True
197,2019-01-19 05:36:00+00:00,3603.3590082435567,3577.324916032187,2019-01-19 10:04:00+00:00,3718.9775855791518,False
198,2019-01-19 12:21:00+00:00,3689.2986624211517,3641.0634490919065,2019-01-19 17:04:00+00:00,3693.2157616922204,False
199,2019-01-20 00:06:00+00:00,3665.25665388621,3624.0914902691406,2019-01-20 11:29:00+00:00,3624.0914902691406,True
200,2019-01-20 12:13:00+00:00,3562.6431451008934,3507.3537546490743,2019-01-21 04:21:00+00:00,3507.3537546490743,True
201,2019-01-21 12:07:00+00:00,3539.389504423216,3500.927611456131,2019-01-21 22:24:00+00:00,3500.927611456131,True
202,2019-01-22 02:57:00+00:00,3531.996020671103,3493.174502750735,2019-01-22 11:37:00+00:00,3493.174502750735,True
203,2019-01-22 16:13:00+00:00,3564.764313531102,3500.29399751794,2019-01-22 19:09:00+00:00,3604.4301526157087,False
204,2019-01-23 00:22:00+00:00,3570.6660485426482,3519.720556236499,2019-01-23 03:54:00+00:00,3594.352810244878,False
205,2019-01-23 12:07:00+00:00,3571.314977741519,3535.736930191135,2019-01-23 19:59:00+00:00,3535.736930191135,True
206,2019-01-24 00:27:00+00:00,3546.5214594210684,3511.715311763962,2019-01-24 11:21:00+00:00,3565.283428772368,False
207,2019-01-24 12:07:00+00:00,3556.9606395945784,3527.4065736880666,2019-01-24 19:06:00+00:00,3583.972150895451,False
208,2019-01-25 02:35:00+00:00,3574.27432778385,3549.712913320907,2019-01-25 08:53:00+00:00,3549.712913320907,True
209,2019-01-25 14:32:00+00:00,3547.693235758407,3515.5125421284483,2019-01-25 22:46:00+00:00,3571.308068189441,False
210,2019-01-26 00:23:00+00:00,3565.2712483684463,3540.6547027094953,2019-01-26 07:38:00+00:00,3660.7527105966446,False
211,2019-01-26 12:06:00+00:00,3588.6912838655126,3561.4205883502204,2019-01-26 15:28:00+00:00,3561.4205883502204,True
212,2019-01-27 00:28:00+00:00,3560.885257098632,3536.436183634283,2019-01-27 11:01:00+00:00,3536.436183634283,True
213,2019-01-27 12:58:00+00:00,3541.097445896962,3512.373238987897,2019-01-28 02:02:00+00:00,3512.373238987897,True
214,2019-01-28 15:05:00+00:00,3417.3498783442133,3367.9923931009466,2019-01-28 23:08:00+00:00,3441.5453628896394,False
215,2019-01-29 01:10:00+00:00,3430.604637133929,3393.840161873932,2019-01-29 05:22:00+00:00,3393.840161873932,True
216,2019-01-29 14:11:00+00:00,3401.327640585052,3369.1277491291885,2019-01-29 16:08:00+00:00,3431.759270825403,False
217,2019-01-30 00:06:00+00:00,3408.982380293892,3381.0610732404857,2019-01-30 05:46:00+00:00,3439.529040021713,False
218,2019-01-30 14:06:00+00:00,3454.821984666546,3435.8736152925853,2019-01-30 18:19:00+00:00,3476.2766538312326,False
219,2019-01-31 02:17:00+00:00,3468.8650314135093,3451.5585999070777,2019-01-31 08:15:00+00:00,3451.5585999070777,True
220,2019-01-31 14:15:00+00:00,3433.938209911389,3406.8491052905297,2019-02-01 01:46:00+00:00,3406.8491052905297,True
221,2019-02-01 14:15:00+00:00,3464.6803111407216,3445.85725250505,2019-02-01 19:09:00+00:00,3481.462877940394,False
222,2019-02-02 00:52:00+00:00,3461.503757994611,3441.223173294905,2019-02-02 06:28:00+00:00,3441.223173294905,True
223,2019-02-02 12:08:00+00:00,3472.383215982347,3456.631693141944,2019-02-02 14:22:00+00:00,3456.631693141944,True
224,2019-02-03 00:10:00+00:00,3501.2014575102453,3485.075071603058,2019-02-03 02:43:00+00:00,3485.075071603058,True
225,2019-02-03 12:15:00+00:00,3456.3217720998937,3433.123545937759,2019-02-03 19:54:00+00:00,3433.123545937759,True
226,2019-02-04 02:20:00+00:00,3463.675424046303,3440.7627633879715,2019-02-04 11:48:00+00:00,3440.7627633879715,True
227,2019-02-04 14:16:00+00:00,3449.003291224365,3429.14302665067,2019-02-04 18:16:00+00:00,3468.8879794867025,False
228,2019-02-05 00:06:00+00:00,3461.552674134172,3443.9720006838475,2019-02-05 09:47:00+00:00,3474.1320092023407,False
229,2019-02-05 12:13:00+00:00,3465.361082732409,3448.904761250242,2019-02-06 01:12:00+00:00,3448.904761250242,True
230,2019-02-06 14:38:00+00:00,3396.2204383483113,3361.9558582782047,2019-02-07 06:04:00+00:00,3418.9654026202625,False
231,2019-02-07 12:11:00+00:00,3406.6761372497285,3384.4730705841494,2019-02-07 14:18:00+00:00,3405.507316463354,False
232,2019-02-08 01:55:00+00:00,3389.1726323164476,3371.186459669119,2019-02-08 09:11:00+00:00,3440.8599956897106,False
233,2019-02-08 12:24:00+00:00,3429.368388624965,3411.422399146431,2019-02-09 08:14:00+00:00,3677.21297588457,False
234,2019-02-09 12:06:00+00:00,3660.2090653503246,3616.2066260166544,2019-02-10 07:30:00+00:00,3616.2066260166544,True
235,2019-02-10 12:15:00+00:00,3630.7341113597477,3602.024134721172,2019-02-12 00:11:00+00:00,3602.024134721172,True
236,2019-02-12 14:10:00+00:00,3619.417657822867,3588.518118147657,2019-02-14 10:16:00+00:00,3588.518118147657,True
237,2019-02-14 14:13:00+00:00,3585.499106481087,3555.0443510674395,2019-02-15 03:48:00+00:00,3616.147859131759,False
238,2019-02-15 14:22:00+00:00,3614.493063383232,3597.3013018281454,2019-02-15 16:21:00+00:00,3597.3013018281454,True
239,2019-02-16 00:26:00+00:00,3599.3782552915563,3577.7135590593944,2019-02-16 04:09:00+00:00,3632.494091462828,False
240,2019-02-16 12:10:00+00:00,3624.825878851115,3609.0602706542563,2019-02-17 13:07:00+00:00,3609.0602706542563,True
241,2019-02-18 00:06:00+00:00,3660.7937359944362,3640.937910857917,2019-02-18 13:20:00+00:00,3779.9491246914113,False
242,2019-02-19 01:31:00+00:00,3893.4840975398292,3859.134549250855,2019-02-19 14:01:00+00:00,3986.514983940261,False
243,2019-02-20 00:15:00+00:00,3906.4238123885134,3857.6388351971987,2019-02-22 02:12:00+00:00,3955.5374243464266,False
244,2019-02-22 14:11:00+00:00,3975.628389897034,3952.705793826007,2019-02-22 16:06:00+00:00,3952.705793826007,True
245,2019-02-23 00:06:00+00:00,3961.4410847451236,3936.604440332391,2019-02-23 05:17:00+00:00,3936.604440332391,True
246,2019-02-23 12:06:00+00:00,3953.0198542257167,3932.257514345672,2019-02-24 14:12:00+00:00,3932.257514345672,True
247,2019-02-25 05:15:00+00:00,3779.3413226152206,3661.63175240989,2019-02-25 16:28:00+00:00,3824.937795128099,False
248,2019-02-26 00:11:00+00:00,3825.775792349823,3750.243816252868,2019-02-26 02:14:00+00:00,3841.1495863040664,False
249,2019-02-26 12:48:00+00:00,3802.3548948084563,3745.4163304533113,2019-02-27 08:35:00+00:00,3831.7143364808458,False
250,2019-02-27 12:25:00+00:00,3820.2318879489994,3792.2767751322012,2019-02-27 20:32:00+00:00,3792.2767751322012,True
251,2019-02-28 00:08:00+00:00,3813.550962952013,3721.1745369769696,2019-03-04 05:09:00+00:00,3721.1745369769696,True
252,2019-03-04 13:11:00+00:00,3693.8602322342003,3645.2604990331756,2019-03-04 17:57:00+00:00,3734.44652290474,False
253,2019-03-05 02:17:00+00:00,3709.640831289608,3675.7295765948074,2019-03-05 08:40:00+00:00,3746.542490612389,False
254,2019-03-05 16:53:00+00:00,3832.474461488035,3805.5503741302905,2019-03-07 00:03:00+00:00,3878.7999137771867,False
255,2019-03-07 12:06:00+00:00,3866.057000962678,3838.5833352585837,2019-03-08 22:01:00+00:00,3838.5833352585837,True
256,2019-03-09 02:07:00+00:00,3872.1915765830345,3811.6816555100227,2019-03-09 13:09:00+00:00,3943.545065190077,False
257,2019-03-10 00:06:00+00:00,3932.41249802518,3894.4843745185976,2019-03-10 06:24:00+00:00,3894.4843745185976,True
258,2019-03-10 12:33:00+00:00,3902.4365772567344,3868.2928001981327,2019-03-11 05:58:00+00:00,3868.2928001981327,True
259,2019-03-11 12:06:00+00:00,3857.009590392261,3821.049702530934,2019-03-14 14:23:00+00:00,3821.049702530934,True
260,2019-03-15 02:06:00+00:00,3889.0851680523715,3857.3312652884847,2019-03-15 15:25:00+00:00,3927.0051812334923,False
261,2019-03-16 00:27:00+00:00,3922.3637326833777,3900.983944795584,2019-03-18 00:43:00+00:00,4004.8478883885746,False
262,2019-03-18 14:06:00+00:00,3982.3691354906014,3952.0591960131824,2019-03-18 21:53:00+00:00,3993.8423374793756,False
263,2019-03-19 00:06:00+00:00,3986.8259528707945,3965.8718995161366,2019-03-21 12:30:00+00:00,4062.8535457934986,False
264,2019-03-22 00:06:00+00:00,3977.706900338718,3920.494388795525,2019-03-22 02:42:00+00:00,3993.4892286737004,False
265,2019-03-22 12:06:00+00:00,3984.967256716858,3944.994954184837,2019-03-25 18:20:00+00:00,3944.994954184837,True
266,2019-03-26 05:59:00+00:00,3933.8521278711114,3901.205747714465,2019-03-26 12:53:00+00:00,3901.205747714465,True
267,2019-03-27 00:07:00+00:00,3939.2493702362394,3916.200538508299,2019-03-29 00:36:00+00:00,4043.817293035571,False
268,2019-03-29 12:06:00+00:00,4112.119492920789,4095.6059647406814,2019-03-29 14:06:00+00:00,4095.6059647406814,True
269,2019-03-30 00:07:00+00:00,4097.733478761423,4074.892655151228,2019-03-30 04:04:00+00:00,4074.892655151228,True
270,2019-03-30 13:23:00+00:00,4085.8324099846805,4050.009057709746,2019-03-31 00:13:00+00:00,4112.490942726306,False
271,2019-03-31 12:08:00+00:00,4109.516664404502,4091.2999970437354,2019-04-01 00:24:00+00:00,4091.2999970437354,True
272,2019-04-01 14:56:00+00:00,4138.966268026788,4112.93223420843,2019-04-02 00:53:00+00:00,4163.614745592338,False
